185	1.7309039176E-1	7.3010702528E-2	2.6813867585E-141	2.1271802391E-2	4.4365639727E-92	4.9049762807E1	8.8592245248E1	5.0857764484E-2
186	1.6849968062E-1	6.9924433065E-2	2.4376243259E-142	2.1725207539E-2	4.0332399752E-93	4.9069307675E1	8.8671160925E1	3.7154012882E-2
187	1.6403072453E-1	6.6968624739E-2	2.2160221145E-143	2.2474407816E-2	3.6665817957E-94	4.9088026353E1	8.8747500336E1	2.4096572586E-2
188	1.596802943E-1	6.4137762766E-2	2.0145655586E-144	2.3498546113E-2	3.3332561779E-95	4.9105953764E1	8.8821352237E1	1.1656345198E-2
189	1.5544524637E-1	6.1426565478E-2	1.8314232351E-145	2.4777868529E-2	3.030232889E-96	4.9123123358E1	8.8892802165E1	4.9861754931E-3
190	1.5132252057E-1	5.8829974477E-2	1.6649302137E-146	2.6293671866E-2	2.7547571718E-97	4.9139567167E1	8.8961932565E1	4.2756574144E-3
191	1.4730913789E-1	5.6343145184E-2	1.5135729216E-147	2.802825349E-2	2.5043247016E-98	4.9155315873E1	8.9028822899E1	7.2696810114E-4
192	1.4340219832E-1	5.3961437813E-2	1.3759753832E-148	2.9964863467E-2	2.2766588197E-99	4.9170398858E1	8.9093549767E1	3.9538831732E-4
193	1.3959887879E-1	5.1680408705E-2	1.250886712E-149	3.2087658874E-2	2.0696898361E-100	4.9184844263E1	8.9156187008E1	3.5651098306E-4
194	1.3589643106E-1	4.9495802042E-2	1.1371697382E-150	3.4381660177E-2	1.8815362146E-101	4.9198679039E1	8.9216805807E1	3.4651196893E-3
195	1.3229217982E-1	4.7403541907E-2	1.0337906711E-151	3.6832709603E-2	1.7104874678E-102	4.9211928999E1	8.9275474798E1	3.6566780027E-3
196	1.2878352069E-1	4.5399724676E-2	9.39809701E-153	3.9427431394E-2	1.5549886071E-103	4.9224618864E1	8.9332260151E1	3.5854645495E-3
197	1.2536791837E-1	4.3480611737E-2	8.5437245545E-154	4.2153193891E-2	1.4136260065E-104	4.923677231E1	8.9387225674E1	3.4927133456E-3
198	1.2204290482E-1	4.1642622517E-2	7.7670223223E-155	4.4998073333E-2	1.2851145513E-105	4.9248412012E1	8.9440432897E1	5.9777148764E-4
199	1.1880607742E-1	3.9882327796E-2	7.0609293839E-156	4.7950819324E-2	1.1682859558E-106	4.9259559686E1	8.9491941155E1	3.0553544366E-3
200	1.1565509731E-1	3.8196443315E-2	6.4190267127E-157	5.100082188E-2	1.0620781416E-107	4.9270236132E1	8.9541807674E1	5.4334300429E-4
201	1.1258768763E-1	3.6581823643E-2	5.8354788297E-158	5.4138079979E-2	9.6552558327E-109	4.9280461269E1	8.9590087648E1	3.0793451085E-4
202	1.0960163192E-1	3.5035456312E-2	5.3049807543E-159	5.735317157E-2	8.7775053024E-110	4.9290254175E1	8.9636834314E1	2.796503647E-3
203	1.0669477252E-1	3.3554456196E-2	4.8227097766E-160	6.0637224953E-2	7.9795502749E-111	4.9299633119E1	8.9682099026E1	2.949310669E-3
204	1.0386500898E-1	3.2136060127E-2	4.3842816151E-161	6.3981891482E-2	7.2541366136E-112	4.9308615603E1	8.9725931325E1	2.8917231025E-3
205	1.0111029655E-1	3.0777621739E-2	3.9857105592E-162	6.737931953E-2	6.5946696487E-113	4.9317218383E1	8.9768379002E1	2.8169045274E-3
206	9.8428644729E-2	2.9476606534E-2	3.6233732356E-163	7.0822129655E-2	5.9951542261E-114	4.9325457511E1	8.980948817E1	4.8210793521E-4
207	9.5818115798E-2	2.823058715E-2	3.2939756687E-164	7.430339092E-2	5.4501402055E-115	4.933334836E1	8.984930332E1	2.6385903565E-4
208	9.3276823431E-2	2.7037238833E-2	2.9945233352E-165	7.7816598313E-2	4.9546729141E-116	4.934090565E1	8.9887867385E1	2.3818255344E-4
209	9.0802931335E-2	2.5894335099E-2	2.7222939411E-166	8.1355651217E-2	4.5042481037E-117	4.9348143483E1	8.9925221791E1	2.3016742862E-4
210	8.8394651916E-2	2.4799743581E-2	2.4748126737E-167	8.491483288E-2	4.0947710034E-118	4.9355075362E1	8.9961406522E1	2.239085508E-4
211	8.6050244992E-2	2.3751422052E-2	2.2498297034E-168	8.8488790851E-2	3.722519094E-119	4.936171422E1	8.9996460164E1	2.1795600481E-4
212	8.3768016534E-2	2.2747414612E-2	2.0452997304E-169	9.2072518327E-2	3.3841082673E-120	4.9368072444E1	9.003041996E1	2.1357731687E-3
213	8.1546317441E-2	2.1785848038E-2	1.8593633912E-170	9.5661336372E-2	3.0764620612E-121	4.9374161897E1	9.0063321862E1	3.814193269E-4
214	7.9383542351E-2	2.0864928294E-2	1.6903303557E-171	9.925087698E-2	2.796783692E-122	4.9379993939E1	9.0095200572E1	2.0398827578E-3
215	7.7278128479E-2	1.9982937178E-2	1.5366639597E-172	1.0283706693E-1	2.5425306291E-123	4.9385579453E1	9.0126089592E1	3.6290080068E-4
216	7.5228554488E-2	1.9138229119E-2	1.3969672361E-173	1.0641611239E-1	2.311391481E-124	4.9390928858E1	9.0156021265E1	1.9332453091E-3
217	7.3233339391E-2	1.8329228109E-2	1.2699702146E-174	1.0998448429E-1	2.1012649827E-125	4.9396052137E1	9.0185026822E1	2.0256052703E-3
218	7.1291041478E-2	1.7554424758E-2	1.1545183769E-175	1.1353890434E-1	1.9102408934E-126	4.9400958847E1	9.0213136415E1	3.4785445556E-4
219	6.9400257277E-2	1.6812373481E-2	1.0495621608E-176	1.1707633175E-1	1.7365826303E-127	4.9405658143E1	9.0240379162E1	1.7846561409E-3
220	6.755962054E-2	1.6101689799E-2	9.5414741895E-178	1.2059395054E-1	1.5787114821E-128	4.9410158793E1	9.0266783182E1	3.1738137539E-4
221	6.5767801252E-2	1.5421047759E-2	8.674067445E-179	1.2408915753E-1	1.4351922565E-129	4.9414469193E1	9.0292375632E1	1.6901309371E-3
222	6.4023504677E-2	1.4769177456E-2	7.8855158591E-180	1.275595508E-1	1.3047202332E-130	4.9418597387E1	9.031718274E1	1.7708658599E-3
223	6.2325470413E-2	1.4144862667E-2	7.168650781E-181	1.3100291881E-1	1.1861093029E-131	4.9422551077E1	9.0341229839E1	3.0410832139E-4
224	6.067247149E-2	1.3546938579E-2	6.5169552555E-182	1.3441722997E-1	1.0782811844E-132	4.9426337637E1	9.0364541403E1	1.5602175502E-3
225	5.9063313479E-2	1.297428962E-2	5.9245047777E-183	1.3780062277E-1	9.802556222E-134	4.9429964135E1	9.0387141071E1	1.6337623724E-3
226	5.7496833629E-2	1.2425847371E-2	5.3859134343E-184	1.411513963E-1	8.9114147473E-135	4.9433437335E1	9.0409051682E1	2.8055617269E-4
227	5.5971900028E-2	1.1900588581E-2	4.8962849402E-185	1.4446800137E-1	8.1012861339E-136	4.9436763718E1	9.04302953E1	1.5403566012E-4
228	5.4487410784E-2	1.139753325E-2	4.4511681275E-186	1.4774903188E-1	7.3648055763E-137	4.9439949489E1	9.0450893248E1	1.3912490224E-4
229	5.3042293231E-2	1.0915742806E-2	4.0465164795E-187	1.5099321682E-1	6.6952777966E-138	4.9443000594E1	9.0470866125E1	1.3524826777E-3
230	5.163550315E-2	1.045431835E-2	3.678651345E-188	1.5419941247E-1	6.0866161787E-139	4.9445922723E1	9.049023384E1	2.4152567946E-4
231	5.0266024018E-2	1.0012398982E-2	3.3442284955E-189	1.5736659512E-1	5.5332874352E-140	4.9448721331E1	9.0509015632E1	1.3738479801E-4
232	4.8932866274E-2	9.5891601948E-3	3.0402077232E-190	1.6049385404E-1	5.0302613047E-141	4.9451401636E1	9.0527230094E1	1.2485606073E-4
233	4.7635066599E-2	9.1838123313E-3	2.7638252029E-191	1.6358038493E-1	4.5729648225E-142	4.9453968642E1	9.0544895199E1	1.2073689437E-4
234	4.6371687226E-2	8.7955991165E-3	2.5125683663E-192	1.6662548356E-1	4.1572407477E-143	4.9456427136E1	9.0562028318E1	1.1746127519E-4
235	4.5141815257E-2	8.4237962435E-3	2.2841530602E-193	1.696285398E-1	3.7793097707E-144	4.9458781706E1	9.0578646244E1	1.1433928654E-4
236	4.3944562007E-2	8.0677100232E-3	2.076502782E-194	1.7258903198E-1	3.4357361551E-145	4.9461036745E1	9.059476521E1	1.1130616799E-4
237	4.2779062362E-2	7.7266760897E-3	1.8877298018E-195	1.7550652141E-1	3.1233965047E-146	4.946319646E1	9.0610400911E1	1.0835404564E-4
238	4.164447415E-2	7.4000581606E-3	1.7161180017E-196	1.7838064732E-1	2.8394513679E-147	4.9465264881E1	9.062556852E1	1.0617792896E-3
239	4.0539977538E-2	7.0872468503E-3	1.5601072743E-197	1.8121112196E-1	2.5813194254E-148	4.9467245867E1	9.064028271E1	1.1205550057E-3
240	3.9464774435E-2	6.7876585329E-3	1.4182793402E-198	1.8399772601E-1	2.346654023E-149	4.9469143114E1	9.0654557668E1	1.9249320564E-4
